pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female,z_score,deviation_value
秋田県,507,横手,心電図,心血管,75,11,0.1466666666666666,42,11,0.2619047619047619,33,0,0.0,-1.2492319362284694,37.50768063771531
秋田県,508,湯沢・雄勝,心電図,心血管,327,79,0.2415902140672783,195,51,0.2615384615384615,132,28,0.2121212121212121,-0.505415582459158,44.94584417540842
群馬県,1001,前橋,心電図,心血管,662,242,0.3655589123867069,392,170,0.4336734693877551,270,72,0.2666666666666666,0.4659971774993996,54.659971774994
群馬県,1002,渋川,心電図,心血管,186,32,0.1720430107526881,122,32,0.2622950819672131,64,0,0.0,-1.0503841239949128,39.496158760050875
群馬県,1003,伊勢崎,心電図,心血管,763,122,0.1598951507208388,376,76,0.202127659574468,387,46,0.1188630490956072,-1.1455741711689387,38.544258288310616
群馬県,1004,高崎・安中,心電図,心血管,1731,291,0.1681109185441941,956,208,0.2175732217573222,775,83,0.1070967741935483,-1.081195809496543,39.18804190503457
群馬県,1005,藤岡,心電図,心血管,186,37,0.1989247311827957,95,21,0.2210526315789473,91,16,0.1758241758241758,-0.8397402551034329,41.60259744896567
群馬県,1006,富岡,心電図,心血管,427,76,0.1779859484777517,201,56,0.2786069651741293,226,20,0.0884955752212389,-1.0038155497013397,39.9618445029866
群馬県,1007,吾妻,心電図,心血管,141,20,0.1418439716312056,48,0,0.0,93,20,0.2150537634408602,-1.2870223426644898,37.1297765733551
群馬県,1008,沼田,心電図,心血管,78,0,0.0,43,0,0.0,35,0,0.0,-2.398504884900381,26.01495115099619
群馬県,1009,桐生,心電図,心血管,401,128,0.3192019950124688,209,65,0.3110047846889952,192,63,0.328125,0.10274660166737144,51.02746601667371
群馬県,1010,太田・館林,心電図,心血管,511,157,0.3072407045009784,296,89,0.3006756756756756,215,68,0.3162790697674418,0.009018504285130813,50.09018504285131
茨城県,801,水戸,心電図,心血管,2075,523,0.2520481927710843,1364,380,0.2785923753665689,711,143,0.2011251758087201,-0.42346736412685426,45.76532635873146
茨城県,802,日立,心電図,心血管,1039,593,0.5707410972088547,701,376,0.536376604850214,338,217,0.6420118343195266,2.0737949131732294,70.7379491317323
茨城県,803,常陸太田・ひたちなか,心電図,心血管,1768,478,0.2703619909502262,1144,350,0.3059440559440559,624,128,0.2051282051282051,-0.279961322071913,47.20038677928087
茨城県,804,鹿行,心電図,心血管,1192,337,0.2827181208053691,799,234,0.2928660826032541,393,103,0.2620865139949109,-0.18313928257559622,48.16860717424404
茨城県,805,土浦,心電図,心血管,939,287,0.3056443024494142,592,193,0.3260135135135135,347,94,0.270893371757925,-0.0034908254403264918,49.96509174559674
茨城県,806,つくば,心電図,心血管,1258,453,0.3600953895071542,708,289,0.4081920903954802,550,164,0.2981818181818181,0.4231852748863087,54.23185274886309
茨城県,807,取手・竜ヶ崎,心電図,心血管,1640,642,0.3914634146341463,1090,417,0.3825688073394495,550,225,0.4090909090909091,0.6689836116934418,56.689836116934416
茨城県,808,筑西・下妻,心電図,心血管,971,251,0.2584963954685891,581,169,0.2908777969018933,390,82,0.2102564102564102,-0.3729395578009758,46.27060442199024
茨城県,809,古河・坂東,心電図,心血管,724,181,0.25,484,147,0.3037190082644628,240,34,0.1416666666666666,-0.43951690420962175,45.604830957903786
長崎県,4201,長崎,心電図,心血管,1098,255,0.2322404371584699,827,193,0.2333736396614268,271,62,0.2287822878228782,-0.5786799848051405,44.2132001519486
長崎県,4202,佐世保県北,心電図,心血管,2518,591,0.2347100873709293,1606,378,0.2353673723536737,912,213,0.2335526315789473,-0.5593279244742672,44.406720755257325
長崎県,4203,県央,心電図,心血管,1085,348,0.3207373271889401,777,247,0.3178893178893179,308,101,0.3279220779220779,0.11477739078767155,51.14777390787672
長崎県,4204,県南,心電図,心血管,660,232,0.3515151515151515,481,168,0.3492723492723493,179,64,0.3575418994413408,0.3559509424951107,53.55950942495111
長崎県,4206,五島,心電図,心血管,150,57,0.38,108,44,0.4074074074074074,42,13,0.3095238095238095,0.5791568457495732,55.79156845749573
長崎県,4207,上五島,心電図,心血管,141,44,0.3120567375886525,89,29,0.3258426966292135,52,15,0.2884615384615384,0.046756708018580985,50.46756708018581
長崎県,4208,壱岐,心電図,心血管,315,224,0.7111111111111111,168,122,0.7261904761904762,147,102,0.6938775510204082,3.17372759350889,81.7372759350889
長崎県,4209,対馬,心電図,心血管,294,172,0.5850340136054422,204,121,0.5931372549019608,90,51,0.5666666666666667,2.1857935188929605,71.8579351889296
長野県,2001,佐久,心電図,心血管,698,145,0.2077363896848137,314,61,0.1942675159235669,384,84,0.21875,-0.7706925227218135,42.293074772781864
長野県,2002,上小,心電図,心血管,787,257,0.326556543837357,443,146,0.3295711060948081,344,111,0.3226744186046512,0.16037649267280857,51.60376492672808
長野県,2003,諏訪,心電図,心血管,746,145,0.1943699731903485,401,98,0.2443890274314214,345,47,0.136231884057971,-0.8754311197520698,41.2456888024793
長野県,2004,上伊那,心電図,心血管,1226,260,0.2120717781402936,712,151,0.2120786516853932,514,109,0.2120622568093385,-0.7367206272181712,42.63279372781829
長野県,2005,飯伊,心電図,心血管,214,131,0.6121495327102804,123,84,0.6829268292682927,91,47,0.5164835164835165,2.398269422959235,73.98269422959235
長野県,2006,木曽,心電図,心血管,558,203,0.3637992831541218,371,140,0.3773584905660377,187,63,0.3368983957219251,0.4522088074309743,54.52208807430974
長野県,2007,松本,心電図,心血管,2519,1109,0.4402540690750298,1398,614,0.4391988555078683,1121,495,0.4415700267618198,1.0513048341723497,60.5130483417235
長野県,2008,大北,心電図,心血管,137,41,0.2992700729927007,79,26,0.3291139240506329,58,15,0.2586206896551724,-0.053438981007793505,49.46561018992207
長野県,2009,長野,心電図,心血管,2037,559,0.2744231713303878,1282,359,0.2800312012480499,755,200,0.2649006622516556,-0.2481381078632984,47.518618921367015
長野県,2010,北信,心電図,心血管,219,46,0.2100456621004566,111,30,0.2702702702702703,108,16,0.1481481481481481,-0.7525971750962729,42.474028249037275
青森県,201,津軽地域,心電図,心血管,1173,259,0.2208013640238704,867,214,0.2468281430219146,306,45,0.1470588235294117,-0.6683160119288324,43.316839880711676
青森県,202,八戸地域,心電図,心血管,1239,664,0.5359160613397902,802,445,0.5548628428927681,437,219,0.5011441647597255,1.8009076063947418,68.00907606394742
青森県,203,青森地域,心電図,心血管,1321,199,0.1506434519303558,681,113,0.1659324522760646,640,86,0.134375,-1.2180700380950484,37.81929961904952
青森県,204,西北五地域,心電図,心血管,1016,164,0.1614173228346456,602,95,0.1578073089700996,414,69,0.1666666666666666,-1.1336465036669778,38.66353496333022
青森県,205,上十三地域,心電図,心血管,959,558,0.5818561001042752,555,355,0.6396396396396397,404,203,0.5024752475247525,2.160891541483117,71.60891541483117
青森県,206,下北地域,心電図,心血管,655,135,0.2061068702290076,376,85,0.226063829787234,279,50,0.1792114695340501,-0.7834613588347172,42.165386411652825
静岡県,2201,賀茂,心電図,心血管,145,46,0.3172413793103448,83,28,0.3373493975903614,62,18,0.2903225806451613,0.08738331128651329,50.873833112865135
静岡県,2202,熱海伊東,心電図,心血管,197,66,0.3350253807106599,108,33,0.3055555555555556,89,33,0.3707865168539326,0.226737891253733,52.26737891253733
静岡県,2203,駿東田方,心電図,心血管,1504,492,0.3271276595744681,831,292,0.3513838748495788,673,200,0.2971768202080238,0.16485172813114454,51.64851728131145
静岡県,2204,富士,心電図,心血管,322,77,0.2391304347826087,125,29,0.232,197,48,0.2436548223350254,-0.5246902946744373,44.75309705325563
静岡県,2205,静岡,心電図,心血管,441,106,0.2403628117913832,160,41,0.25625,281,65,0.2313167259786477,-0.5150334476829619,44.84966552317038
静岡県,2206,志太榛原,心電図,心血管,2076,618,0.2976878612716763,889,284,0.3194600674915636,1187,334,0.2813816343723673,-0.06583711598537292,49.34162884014627
静岡県,2207,中東遠,心電図,心血管,1488,540,0.3629032258064516,605,214,0.3537190082644628,883,326,0.3691959229898074,0.44518734513459224,54.451873451345925
静岡県,2208,西部,心電図,心血管,2869,1072,0.3736493551760195,1740,691,0.3971264367816092,1129,381,0.337466784765279,0.5293934982303179,55.29393498230318
香川県,3702,小豆,心電図,心血管,221,93,0.420814479638009,144,67,0.4652777777777778,77,26,0.3376623376623376,0.8989771459456025,58.98977145945602
香川県,3706,東部,心電図,心血管,2087,643,0.3080977479635841,1163,419,0.3602751504729148,924,224,0.2424242424242424,0.015734255653827266,50.157342556538275
香川県,3707,西部,心電図,心血管,1357,412,0.3036109064112012,472,170,0.3601694915254237,885,242,0.2734463276836158,-0.019424419035700462,49.805755809642996
高知県,3901,安芸,心電図,心血管,387,325,0.8397932816537468,219,195,0.8904109589041096,168,130,0.7738095238095238,4.182074895197776,91.82074895197776
高知県,3902,中央,心電図,心血管,4530,1299,0.2867549668874172,2011,620,0.3083043262058677,2519,679,0.2695514092894006,-0.1515067507570732,48.484932492429266
高知県,3903,高幡,心電図,心血管,407,75,0.1842751842751842,217,41,0.1889400921658986,190,34,0.1789473684210526,-0.9545334003617385,40.454665996382616
高知県,3904,幡多,心電図,心血管,753,155,0.2058432934926959,336,93,0.2767857142857143,417,62,0.1486810551558753,-0.7855267334684145,42.14473266531586
鳥取県,3101,東部,心電図,心血管,367,79,0.215258855585831,153,40,0.261437908496732,214,39,0.1822429906542056,-0.7117468415808177,42.882531584191824
鳥取県,3102,中部,心電図,心血管,248,67,0.2701612903225806,110,36,0.3272727272727272,138,31,0.2246376811594203,-0.28153400254101224,47.18465997458988
鳥取県,3103,西部,心電図,心血管,267,56,0.2097378277153558,93,21,0.2258064516129032,174,35,0.2011494252873563,-0.7550093505380963,42.449906494619036
鹿児島県,4601,鹿児島,心電図,心血管,2317,574,0.2477341389728096,1495,339,0.2267558528428093,822,235,0.2858880778588807,-0.45727208228234817,45.427279177176516
鹿児島県,4603,南薩,心電図,心血管,313,113,0.3610223642172524,147,51,0.3469387755102041,166,62,0.3734939759036144,0.43044900414825565,54.30449004148256
鹿児島県,4605,川薩,心電図,心血管,146,46,0.3150684931506849,44,14,0.3181818181818182,102,32,0.3137254901960784,0.07035667980578124,50.703566798057814
鹿児島県,4606,出水,心電図,心血管,179,48,0.2681564245810056,107,30,0.2803738317757009,72,18,0.25,-0.29724403410358896,47.02755965896411
鹿児島県,4607,姶良・伊佐,心電図,心血管,479,135,0.2818371607515658,266,70,0.2631578947368421,213,65,0.3051643192488263,-0.19004244320307392,48.09957556796926
鹿児島県,4609,曽於,心電図,心血管,348,105,0.3017241379310345,233,74,0.3175965665236051,115,31,0.2695652173913043,-0.034209046135671585,49.65790953864328
鹿児島県,4610,肝属,心電図,心血管,516,148,0.2868217054263566,319,96,0.3009404388714733,197,52,0.2639593908629442,-0.15098379077454857,48.490162092254515
鹿児島県,4611,熊毛,心電図,心血管,338,155,0.4585798816568047,148,85,0.5743243243243243,190,70,0.3684210526315789,1.1949050205087037,61.94905020508703
鹿児島県,4612,奄美,心電図,心血管,490,118,0.2408163265306122,267,73,0.2734082397003745,223,45,0.2017937219730941,-0.511479727990099,44.88520272009901
三重県,2401,北勢,中性脂肪,心血管,217718,36816,0.1690994773055052,122027,26059,0.2135510993468658,95691,10757,0.1124139156242488,-0.047528445404097265,49.524715545959026
三重県,2402,中勢伊賀,中性脂肪,心血管,105499,17855,0.1692433103631314,57416,12429,0.2164727602062142,48083,5426,0.1128465361978246,-0.038454381648499715,49.615456183515
三重県,2403,南勢志摩,中性脂肪,心血管,108006,18945,0.1754069218376756,56330,12652,0.2246050062133854,51676,6293,0.1217780013932967,0.350392274383112,53.50392274383112
三重県,2404,東紀州,中性脂肪,心血管,15232,3141,0.2062106092436974,8017,2016,0.2514656355245104,7215,1125,0.1559251559251559,2.2937189896933816,72.93718989693382
京都府,2601,丹後,中性脂肪,心血管,23273,3348,0.143857689167705,12449,2431,0.1952767290545425,10824,917,0.0847191426459719,-1.6399690056468816,33.60030994353119
京都府,2602,中丹,中性脂肪,心血管,41216,6916,0.1677989130434782,22456,4863,0.2165568222301389,18760,2053,0.1094349680170575,-0.12957775469817864,48.70422245301821
京都府,2603,南丹,中性脂肪,心血管,29889,4421,0.1479139482752852,15811,3085,0.1951173233824552,14078,1336,0.0948998437278022,-1.3840698795429003,36.159301204570994
京都府,2604,京都・乙訓,中性脂肪,心血管,325137,48664,0.1496722919876852,174119,35119,0.2016953922317495,151018,13545,0.0896912950774079,-1.2731404227553096,37.2685957724469
京都府,2605,山城北,中性脂肪,心血管,100848,16243,0.1610641757893066,53505,11187,0.2090832632464255,47343,5056,0.106795091143358,-0.554455291407256,44.45544708592744
京都府,2606,山城南,中性脂肪,心血管,28509,4279,0.150092953102529,15676,3089,0.1970528195968359,12833,1190,0.0927296812904231,-1.2466019771532313,37.533980228467684
佐賀県,4101,中部,中性脂肪,心血管,75191,12408,0.1650197497040869,40245,8958,0.2225866567275438,34946,3450,0.0987237452068906,-0.3049081394168015,46.95091860583199
佐賀県,4102,東部,中性脂肪,心血管,29770,4832,0.1623110513940208,16466,3561,0.21626381634884,13304,1271,0.0955351773902585,-0.47579306368850344,45.242069363114965
佐賀県,4103,北部,中性脂肪,心血管,25459,3957,0.155426371813504,13320,2876,0.2159159159159159,12139,1081,0.0890518164593459,-0.9101300824622334,40.898699175377665
佐賀県,4104,西部,中性脂肪,心血管,17617,2699,0.1532042913095305,9226,1898,0.2057229568610449,8391,801,0.0954594208080085,-1.0503155203295718,39.49684479670428
佐賀県,4105,南部,中性脂肪,心血管,33508,5385,0.1607078906529783,17527,3785,0.2159525303816968,15981,1600,0.1001188911832801,-0.5769324193747143,44.230675806252854
兵庫県,2801,神戸,中性脂肪,心血管,343986,51512,0.1497502805346729,186315,38291,0.2055175375036899,157671,13221,0.083851818026143,-1.2682203226110713,37.317796773889285
兵庫県,2804,東播磨,中性脂肪,心血管,150240,24235,0.1613085729499467,85250,18057,0.2118123167155425,64990,6178,0.0950607785813202,-0.5390368927864136,44.60963107213586
兵庫県,2805,北播磨,中性脂肪,心血管,58961,9998,0.1695697155747019,32181,7046,0.2189490693266213,26780,2952,0.1102315160567587,-0.017862302547688017,49.82137697452312
兵庫県,2808,但馬,中性脂肪,心血管,38620,6207,0.160719834282755,20533,4435,0.2159937661325671,18087,1772,0.0979709183391386,-0.5761789259855339,44.23821074014466
兵庫県,2809,丹波,中性脂肪,心血管,21930,3491,0.159188326493388,11937,2528,0.2117785038116779,9993,963,0.096367457220054,-0.6727978782087943,43.272021217912055
兵庫県,2810,淡路,中性脂肪,心血管,28034,4984,0.1777841192837269,14216,3244,0.2281935846933033,13818,1740,0.1259227095093356,0.5003636477316074,55.00363647731607
兵庫県,2811,阪神,中性脂肪,心血管,385292,57897,0.1502678488003903,207095,42383,0.2046548685385934,178197,15514,0.0870609493986992,-1.235568250003401,37.64431749996599
兵庫県,2812,播磨姫路,中性脂肪,心血管,177274,30635,0.1728115798142987,97390,21879,0.2246534551802033,79884,8756,0.1096089329527815,0.1866587114847385,51.866587114847384
北海道,101,南渡島,中性脂肪,心血管,70240,13144,0.187129840546697,36960,8810,0.2383658008658008,33280,4334,0.1302283653846153,1.0899615606302628,60.89961560630263
北海道,102,南檜山,中性脂肪,心血管,3969,783,0.1972789115646258,2235,533,0.2384787472035794,1734,250,0.1441753171856978,1.7302407773602229,67.30240777360223
北海道,103,北渡島檜山,中性脂肪,心血管,5601,1058,0.1888948402071058,3127,731,0.2337703869523505,2474,327,0.1321746160064672,1.201310924340383,62.01310924340383
北海道,104,札幌,中性脂肪,心血管,425572,69125,0.1624284492400816,242195,52593,0.2171514688577386,183377,16532,0.0901530726317913,-0.4683867305582293,45.3161326944177
北海道,105,後志,中性脂肪,心血管,36692,6508,0.1773683636760056,20106,4626,0.2300805729632945,16586,1882,0.1134691908838779,0.4741346781645784,54.74134678164578
北海道,106,南空知,中性脂肪,心血管,28769,5246,0.1823490562758525,15768,3724,0.2361745306950786,13001,1522,0.1170679178524728,0.7883539747848403,57.8835397478484
北海道,107,中空知,中性脂肪,心血管,19932,3835,0.1924041741922536,10666,2611,0.2447965497843615,9266,1224,0.1320958342326786,1.4227059280096765,64.22705928009677
北海道,108,北空知,中性脂肪,心血管,5554,966,0.17392870003601,2969,684,0.2303805995284607,2585,282,0.109090909090909,0.2571350003280177,52.57135000328018
北海道,109,西胆振,中性脂肪,心血管,33497,5995,0.17897125115682,17972,4166,0.2318050300467393,15525,1829,0.1178099838969404,0.5752567945542556,55.75256794554256
北海道,110,東胆振,中性脂肪,心血管,44003,7933,0.1802831625116469,25546,5548,0.2171768574336491,18457,2385,0.1292192664029907,0.6580219632286912,56.58021963228691
北海道,111,日高,中性脂肪,心血管,10469,1900,0.1814882032667876,5892,1360,0.2308214528173795,4577,540,0.1179812103998252,0.734044936116178,57.34044936116178
北海道,112,上川中部,中性脂肪,心血管,72123,12469,0.1728852099884918,38691,8707,0.2250394148509989,33432,3762,0.112526920315865,0.19130385291460575,51.91303852914606
北海道,113,上川北部,中性脂肪,心血管,12463,2232,0.179090106715879,6785,1570,0.2313927781871776,5678,662,0.116590348714336,0.5827550911100545,55.827550911100545
北海道,114,富良野,中性脂肪,心血管,9317,1623,0.1741977031233229,4953,1149,0.2319806178073894,4364,474,0.108615948670944,0.2741057246177954,52.74105724617795
北海道,115,留萌,中性脂肪,心血管,7745,1421,0.1834732085216268,4356,989,0.2270431588613407,3389,432,0.1274712304514606,0.8592738962375615,58.59273896237561
北海道,116,宗谷,中性脂肪,心血管,11558,2025,0.1752033223741131,6722,1542,0.2293960130913418,4836,483,0.0998759305210918,0.33754769926622247,53.37547699266222
北海道,117,北網,中性脂肪,心血管,39120,7135,0.1823875255623722,21410,5026,0.2347501167678654,17710,2109,0.1190852625635234,0.790780904756804,57.90780904756804
北海道,118,遠紋,中性脂肪,心血管,12125,2147,0.1770721649484536,6699,1512,0.225705329153605,5426,635,0.1170291190563951,0.45544824972808495,54.55448249728085
北海道,119,十勝,中性脂肪,心血管,68592,11705,0.1706467226498717,37064,8238,0.2222641916684653,31528,3467,0.1099657447348388,0.05008334935327571,50.50083349353276
北海道,120,釧路,中性脂肪,心血管,43494,7789,0.1790821722536441,24054,5591,0.2324353537873119,19440,2198,0.1130658436213991,0.5822545259592182,55.82254525959218
北海道,121,根室,中性脂肪,心血管,12229,2121,0.1734401831711505,6791,1559,0.2295685466058018,5438,562,0.1033468186833394,0.22631570711004204,52.26315707110042
千葉県,1201,千葉,中性脂肪,心血管,224183,36539,0.1629873808451131,124506,26928,0.2162787335550094,99677,9611,0.0964214412552544,-0.43312514950879166,45.66874850491208
千葉県,1202,東葛南部,中性脂肪,心血管,421468,66781,0.1584485654901439,231473,49816,0.215213005404518,189995,16965,0.0892918234690386,-0.7194675285529251,42.80532471447075
千葉県,1203,東葛北部,中性脂肪,心血管,328824,51554,0.1567829598812739,178503,37946,0.2125790602959054,150321,13608,0.0905262737741233,-0.8245463729855231,41.75453627014477
千葉県,1204,印旛,中性脂肪,心血管,157921,25874,0.1638414143780751,85545,18592,0.2173359050791981,72376,7282,0.1006134630264175,-0.37924633433644356,46.20753665663556
千葉県,1205,香取海匝,中性脂肪,心血管,60993,11313,0.1854803010181496,31842,7481,0.2349412725331323,29151,3832,0.1314534664333985,0.9858962845633521,59.85896284563352
千葉県,1206,山武長生夷隅,中性脂肪,心血管,92804,17735,0.1911016766518684,50062,11992,0.2395429667212656,42742,5743,0.1343643254878105,1.3405346530745303,63.405346530745305
千葉県,1207,安房,中性脂肪,心血管,23471,3762,0.160282902304972,12100,2541,0.21,11371,1221,0.1073784187846275,-0.6037438591705478,43.96256140829452
千葉県,1208,君津,中性脂肪,心血管,75407,13427,0.1780603922712745,42069,9529,0.2265088307304666,33338,3898,0.1169236306917031,0.5177930116367502,55.177930116367506
千葉県,1209,市原,中性脂肪,心血管,58033,9768,0.1683180259507521,31346,6850,0.2185286798953614,26687,2918,0.1093416270094053,-0.09682823456213929,49.03171765437861
和歌山県,3001,和歌山,中性脂肪,心血管,88822,15106,0.1700704780347211,47353,10636,0.2246109011044706,41469,4470,0.1077913622223829,0.013729534291611018,50.13729534291611
和歌山県,3002,那賀,中性脂肪,心血管,24793,4166,0.1680312991570201,13181,2901,0.2200895227979667,11612,1265,0.1089390285911126,-0.11491710265478679,48.85082897345213
和歌山県,3003,橋本,中性脂肪,心血管,17267,2876,0.1665604911102102,9100,1972,0.2167032967032967,8167,904,0.1106893596179747,-0.20770666167038027,47.9229333832962
和歌山県,3004,有田,中性脂肪,心血管,14210,2324,0.1635467980295566,7397,1629,0.2202244153035014,6813,695,0.1020108615881403,-0.3978329344826071,46.02167065517393
和歌山県,3005,御坊,中性脂肪,心血管,13264,2198,0.1657117008443908,7110,1526,0.2146272855133614,6154,672,0.1091972700682483,-0.2612546923824342,47.38745307617566
和歌山県,3006,田辺,中性脂肪,心血管,26123,4428,0.169505799487042,13795,3087,0.2237767306995288,12328,1341,0.1087767683322517,-0.021894606831600574,49.78105393168399
和歌山県,3007,新宮,中性脂肪,心血管,11514,2193,0.1904637832204273,6151,1493,0.2427247602015932,5363,700,0.1305239604698862,1.300291570144204,63.002915701442035
埼玉県,1101,南部,中性脂肪,心血管,180773,29619,0.1638463708629054,100993,22094,0.2187676373610052,79780,7525,0.0943218851842567,-0.3789336422467654,46.210663577532344
埼玉県,1102,南西部,中性脂肪,心血管,172515,27368,0.1586412775700663,94781,20032,0.211350376130237,77734,7336,0.0943731185838886,-0.707309810928412,42.92690189071588
埼玉県,1103,東部,中性脂肪,心血管,265556,46150,0.1737863200228953,143896,32304,0.224495468949797,121660,13846,0.1138089758342923,0.24815260547492832,52.48152605474928
埼玉県,1104,さいたま,中性脂肪,心血管,311839,47400,0.15200151360157,176295,36329,0.2060693723588303,135544,11071,0.0816782742135395,-1.12619572329522,38.7380427670478
埼玉県,1105,県央,中性脂肪,心血管,131790,20922,0.1587525608923287,71973,14955,0.2077862531782751,59817,5967,0.0997542504639149,-0.7002892276368569,42.99710772363143
埼玉県,1106,川越比企,中性脂肪,心血管,187475,29205,0.1557807707694359,103459,20985,0.2028339728781449,84016,8220,0.0978385069510569,-0.8877719488445717,41.12228051155428
埼玉県,1107,西部,中性脂肪,心血管,183876,28739,0.1562955469990646,100834,20656,0.2048515381716484,83042,8083,0.0973362876616651,-0.8552960187308094,41.447039812691905
埼玉県,1108,利根,中性脂肪,心血管,148305,23871,0.1609588348336199,81657,17066,0.2089961668932241,66648,6805,0.1021035890049213,-0.5611009858237717,44.388990141762285
埼玉県,1109,北部,中性脂肪,心血管,116051,19340,0.166650869014485,64101,13837,0.2158624670441958,51950,5503,0.1059287776708373,-0.2020049483158735,47.979950516841264
埼玉県,1110,秩父,中性脂肪,心血管,20879,3679,0.1762057569806983,11380,2510,0.2205623901581722,9499,1169,0.1230655858511422,0.40078876276785125,54.007887627678514
大分県,4401,東部,中性脂肪,心血管,44746,6735,0.1505162472623251,22872,4622,0.2020811472542847,21874,2113,0.0965987016549328,-1.2198974194058432,37.80102580594157
大分県,4403,中部,中性脂肪,心血管,132459,21084,0.1591737820759631,71292,15311,0.2147646299725074,61167,5773,0.0943809570520051,-0.6737154487115667,43.26284551288433
大分県,4405,南部,中性脂肪,心血管,15174,2527,0.1665348622643996,7807,1741,0.2230049955168438,7367,786,0.1066920048866567,-0.20932352072007318,47.906764792799265
大分県,4406,豊肥,中性脂肪,心血管,12898,1841,0.1427353077996588,6592,1229,0.1864381067961165,6306,612,0.0970504281636536,-1.710777206903472,32.89222793096528
大分県,4408,西部,中性脂肪,心血管,20037,3150,0.1572091630483605,10652,2249,0.2111340593315809,9385,901,0.0960042621204049,-0.7976582933270034,42.02341706672996
大分県,4409,北部,中性脂肪,心血管,35300,5815,0.1647308781869688,19607,4197,0.2140562044167899,15693,1618,0.1031032944624992,-0.3231323126824365,46.768676873175636
大阪府,2701,豊能,中性脂肪,心血管,229736,33494,0.1457934324616081,122898,24892,0.202541945353057,106838,8602,0.0805144237069207,-1.5178478580244956,34.821521419755044
大阪府,2702,三島,中性脂肪,心血管,160928,23432,0.1456054881686219,86377,17276,0.2000069462935735,74551,6156,0.0825743450792075,-1.5297047880321288,34.70295211967871
大阪府,2703,北河内,中性脂肪,心血管,225816,36144,0.1600595174832607,120951,25407,0.210060272341692,104865,10737,0.1023887855814618,-0.617836642482637,43.82163357517363
大阪府,2704,中河内,中性脂肪,心血管,158701,25003,0.1575478415384906,85096,17892,0.2102566513114599,73605,7111,0.096610284627403,-0.7762919241292,42.237080758708004
大阪府,2705,南河内,中性脂肪,心血管,117048,18688,0.1596609937803294,61382,12978,0.2114300609299143,55666,5710,0.1025760787554342,-0.6429784947674818,43.57021505232518
大阪府,2706,堺市,中性脂肪,心血管,159964,25368,0.1585856817784001,86294,18327,0.2123786126497786,73670,7041,0.0955748608660241,-0.7108172087856771,42.89182791214323
大阪府,2707,泉州,中性脂肪,心血管,173793,27786,0.1598798570713435,93117,19827,0.2129256741518734,80676,7959,0.0986538747582924,-0.6291709633891035,43.70829036610897
大阪府,2708,大阪市,中性脂肪,心血管,558063,88135,0.1579301978450461,312414,66638,0.2133003002426267,245649,21497,0.087511042178067,-0.7521700319835403,42.4782996801646
奈良県,2901,奈良,中性脂肪,心血管,77324,12086,0.156303346955667,39484,8278,0.2096545436126025,37840,3808,0.1006342494714587,-0.8548039392000722,41.451960607999276
奈良県,2902,東和,中性脂肪,心血管,40927,6698,0.1636572433845627,21736,4594,0.2113544350386455,19191,2104,0.1096347246104945,-0.3908652164254724,46.091347835745275
奈良県,2903,西和,中性脂肪,心血管,74578,11554,0.1549250449194132,38789,8010,0.2065018433060919,35789,3544,0.0990248400346475,-0.9417575280192778,40.58242471980722
奈良県,2904,中和,中性脂肪,心血管,78142,12581,0.1610017660157149,41360,8831,0.2135154738878143,36782,3750,0.1019520417595563,-0.558392566147082,44.41607433852918
奈良県,2905,南和,中性脂肪,心血管,12382,2274,0.1836536908415441,6474,1524,0.2354031510658016,5908,750,0.1269465132024373,0.8706600692405991,58.70660069240599
宮城県,401,仙南,中性脂肪,心血管,42797,7709,0.1801294483258172,22879,5231,0.2286376152803881,19918,2478,0.1244100813334672,0.6483245240907198,56.483245240907195
宮城県,403,仙台,中性脂肪,心血管,393733,66738,0.1695006514566978,211977,48735,0.2299070182142402,181756,18003,0.099050375228328,-0.02221938304320357,49.77780616956797
宮城県,406,大崎・栗原,中性脂肪,心血管,66231,12156,0.1835394301762014,35730,8466,0.2369437447523089,30501,3690,0.1209796400118028,0.8634516529058005,58.634516529058004
宮城県,409,石巻・登米・気仙沼,中性脂肪,心血管,83762,15913,0.1899787493135312,44157,10815,0.2449215299952442,39605,5098,0.1287211210705719,1.2696920079334066,62.69692007933406
宮崎県,4501,宮崎東諸県,中性脂肪,心血管,94172,14284,0.1516799048549462,50237,10415,0.2073173159225272,43935,3869,0.0880619096392397,-1.1464852055560122,38.53514794443988
宮崎県,4502,都城北諸県,中性脂肪,心血管,41920,6921,0.1651001908396946,21536,4708,0.2186106983655275,20384,2213,0.1085655416012559,-0.299833311660765,47.00166688339235
宮崎県,4503,延岡西臼杵,中性脂肪,心血管,36782,5447,0.1480887390571475,20357,3901,0.1916294149432627,16425,1546,0.0941248097412481,-1.3730427712780442,36.26957228721956
宮崎県,4504,日南串間,中性脂肪,心血管,12957,2116,0.163309408041985,6820,1451,0.2127565982404692,6137,665,0.1083591331269349,-0.41280926828038816,45.87190731719612
宮崎県,4505,西諸,中性脂肪,心血管,14944,2579,0.1725776231263383,7606,1725,0.2267946358138312,7338,854,0.1163804851458163,0.17189897587431582,51.718989758743156
