pref_code,pref,pref_en,area,topo_id,region_code,region_name,domain,indicator,n_total,n_risk,risk_rate,risk_rate_pct,n_male,n_risk_male,risk_rate_male,risk_rate_male_pct,n_female,n_risk_female,risk_rate_female,risk_rate_female_pct
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,CKD,尿蛋白,105142,3382,0.0321660230925795,3.22,57374,2231,0.0388852093282671,3.89,47768,1151,0.0240956288728856,2.41
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,心血管,LDL,105470,29548,0.280155494453399,28.02,57396,15635,0.2724057425604572,27.24,48074,13913,0.2894079960061572,28.94
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,心血管,中性脂肪,105499,17855,0.1692433103631314,16.92,57416,12429,0.2164727602062142,21.65,48083,5426,0.1128465361978246,11.28
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,心血管,収縮期血圧,105554,20365,0.1929344221914849,19.29,57459,12043,0.2095929271306496,20.96,48095,8322,0.1730325397650483,17.3
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,心血管,心電図,1851,405,0.2188006482982172,21.88,1094,259,0.236745886654479,23.67,757,146,0.1928665785997358,19.29
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,糖尿病,HbA1c,76836,5747,0.0747956686969649,7.48,41358,4041,0.0977078195270564,9.77,35478,1706,0.0480861378882687,4.81
24,三重県,Mie,近畿,JP.ME,2402,中勢伊賀,糖尿病,空腹時血糖,81757,4656,0.056949252051812,5.69,45746,3604,0.0787828444016963,7.88,36011,1052,0.0292132959373524,2.92
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,CKD,eGFR,7565,726,0.0959682749504296,9.6,4582,482,0.105194238323876,10.52,2983,244,0.0817968488099229,8.18
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,CKD,尿蛋白,107539,3959,0.0368145510001022,3.68,56238,2606,0.0463387744941143,4.63,51301,1353,0.0263737548975653,2.64
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,心血管,LDL,108002,29548,0.273587526156923,27.36,56331,14846,0.2635493777848787,26.35,51671,14702,0.2845309748214666,28.45
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,心血管,中性脂肪,108006,18945,0.1754069218376756,17.54,56330,12652,0.2246050062133854,22.46,51676,6293,0.1217780013932967,12.18
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,心血管,収縮期血圧,108047,22901,0.2119540570307366,21.2,56360,12821,0.2274840312278211,22.75,51687,10080,0.195020024377503,19.5
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,心血管,心電図,2811,770,0.2739238705087157,27.39,1426,388,0.2720897615708275,27.21,1385,382,0.275812274368231,27.58
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,糖尿病,HbA1c,87088,7865,0.0903109498438361,9.03,44524,5233,0.1175321175096577,11.75,42564,2632,0.0618362935814303,6.18
24,三重県,Mie,近畿,JP.ME,2403,南勢志摩,糖尿病,空腹時血糖,78746,5023,0.0637873669773702,6.38,42033,3779,0.0899055504008755,8.99,36713,1244,0.0338844550976493,3.39
24,三重県,Mie,近畿,JP.ME,2404,東紀州,CKD,eGFR,881,110,0.1248581157775255,12.49,508,77,0.1515748031496063,15.16,373,33,0.0884718498659517,8.85
24,三重県,Mie,近畿,JP.ME,2404,東紀州,CKD,尿蛋白,15157,582,0.0383980998878406,3.84,8011,414,0.0516789414554986,5.17,7146,168,0.0235096557514693,2.35
24,三重県,Mie,近畿,JP.ME,2404,東紀州,心血管,LDL,15229,4362,0.2864272112417099,28.64,8017,2147,0.2678059124360733,26.78,7212,2215,0.3071270105379922,30.71
24,三重県,Mie,近畿,JP.ME,2404,東紀州,心血管,中性脂肪,15232,3141,0.2062106092436974,20.62,8017,2016,0.2514656355245104,25.15,7215,1125,0.1559251559251559,15.59
24,三重県,Mie,近畿,JP.ME,2404,東紀州,心血管,収縮期血圧,15237,4179,0.2742665879110061,27.43,8020,2375,0.2961346633416459,29.61,7217,1804,0.2499653595676874,25.0
24,三重県,Mie,近畿,JP.ME,2404,東紀州,心血管,心電図,985,283,0.2873096446700507,28.73,533,157,0.2945590994371482,29.46,452,126,0.2787610619469026,27.88
24,三重県,Mie,近畿,JP.ME,2404,東紀州,糖尿病,HbA1c,11116,1098,0.0987765383231378,9.88,5868,760,0.1295160190865712,12.95,5248,338,0.064405487804878,6.44
24,三重県,Mie,近畿,JP.ME,2404,東紀州,糖尿病,空腹時血糖,11029,883,0.0800616556351437,8.01,6108,686,0.1123117223313687,11.23,4921,197,0.0400325137167242,4.0
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,CKD,eGFR,14217,1433,0.1007948230991067,10.08,7604,937,0.123224618621778,12.32,6613,496,0.0750037804324814,7.5
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,CKD,尿蛋白,85358,2755,0.0322758265188968,3.23,45487,1822,0.0400554004440829,4.01,39871,933,0.0234004665044769,2.34
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,心血管,LDL,85936,23708,0.2758797244460994,27.59,45548,12505,0.274545534381312,27.45,40388,11203,0.2773843715955234,27.74
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,心血管,中性脂肪,85977,14351,0.1669167335450178,16.69,45577,9963,0.2185970994141782,21.86,40400,4388,0.1086138613861386,10.86
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,心血管,収縮期血圧,86021,16181,0.1881052301182269,18.81,45596,9308,0.2041407140977278,20.41,40425,6873,0.1700185528756957,17.0
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,心血管,心電図,8567,923,0.1077389984825493,10.77,4344,538,0.1238489871086556,12.38,4223,385,0.0911674165285342,9.12
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,糖尿病,HbA1c,67674,4244,0.0627124154032568,6.27,34902,3069,0.0879319236719958,8.79,32772,1175,0.0358537776150372,3.59
25,滋賀県,Shiga,近畿,JP.SH,2501,大津,糖尿病,空腹時血糖,59897,2977,0.049701988413443,4.97,33132,2354,0.0710491367861885,7.1,26765,623,0.0232766672893704,2.33
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,CKD,eGFR,10048,1067,0.1061902866242038,10.62,5962,703,0.1179134518617913,11.79,4086,364,0.0890846793930494,8.91
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,CKD,尿蛋白,83376,2510,0.0301045864517367,3.01,45786,1692,0.0369545275848512,3.7,37590,818,0.0217611066773077,2.18
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,心血管,LDL,83474,23339,0.2795960418813044,27.96,45799,13045,0.2848315465403174,28.48,37675,10294,0.2732315859323158,27.32
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,心血管,中性脂肪,83534,13943,0.1669140709172313,16.69,45827,9936,0.2168154144936391,21.68,37707,4007,0.1062667409234359,10.63
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,心血管,収縮期血圧,83569,13725,0.164235541887542,16.42,45850,8369,0.1825299890948745,18.25,37719,5356,0.1419974018399215,14.2
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,心血管,心電図,644,73,0.1133540372670807,11.34,290,21,0.0724137931034482,7.24,354,52,0.1468926553672316,14.69
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,糖尿病,HbA1c,68073,4310,0.0633143830887429,6.33,36825,3057,0.0830142566191446,8.3,31248,1253,0.0400985663082437,4.01
25,滋賀県,Shiga,近畿,JP.SH,2502,湖南,糖尿病,空腹時血糖,59590,2798,0.0469541869441181,4.7,33530,2206,0.0657918282135401,6.58,26060,592,0.0227168073676132,2.27
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,CKD,eGFR,3900,348,0.0892307692307692,8.92,2246,221,0.0983971504897595,9.84,1654,127,0.0767835550181378,7.68
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,CKD,尿蛋白,36158,1190,0.0329111123402843,3.29,20099,843,0.0419423851932932,4.19,16059,347,0.0216078211594744,2.16
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,心血管,LDL,36216,9686,0.2674508504528385,26.75,20108,5266,0.2618858165904117,26.19,16108,4420,0.2743978147504345,27.44
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,心血管,中性脂肪,36229,6617,0.1826437384415799,18.26,20117,4473,0.2223492568474424,22.23,16112,2144,0.1330685203574975,13.31
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,心血管,収縮期血圧,36242,7477,0.206307598918382,20.63,20129,4433,0.2202295195985891,22.02,16113,3044,0.1889157822875938,18.89
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,心血管,心電図,124,19,0.1532258064516129,15.32,20,0,0.0,0.0,104,19,0.1826923076923076,18.27
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,糖尿病,HbA1c,29553,2244,0.0759313775251243,7.59,16167,1535,0.0949464959485371,9.49,13386,709,0.0529657851486627,5.3
25,滋賀県,Shiga,近畿,JP.SH,2503,甲賀,糖尿病,空腹時血糖,22862,1326,0.0580001749628204,5.8,13482,1059,0.0785491766800178,7.85,9380,267,0.0284648187633262,2.85
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,CKD,eGFR,7084,677,0.0955674760022586,9.56,4129,416,0.1007507871155243,10.08,2955,261,0.0883248730964467,8.83
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,CKD,尿蛋白,53273,1491,0.027987911324686,2.8,29145,1041,0.0357179619145651,3.57,24128,450,0.0186505305039787,1.87
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,心血管,LDL,53365,13745,0.2575658202942003,25.76,29152,7413,0.2542878704720088,25.43,24213,6332,0.2615124106884731,26.15
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,心血管,中性脂肪,53378,8860,0.1659859867361085,16.6,29162,6212,0.2130169398532336,21.3,24216,2648,0.1093491906177733,10.93
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,心血管,収縮期血圧,53400,10287,0.1926404494382022,19.26,29174,5980,0.2049770343456502,20.5,24226,4307,0.1777841987946834,17.78
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,心血管,心電図,197,53,0.2690355329949238,26.9,37,11,0.2972972972972973,29.73,160,42,0.2625,26.25
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,糖尿病,HbA1c,43743,2945,0.0673250577235214,6.73,23473,2096,0.0892940825629446,8.93,20270,849,0.0418845584607794,4.19
25,滋賀県,Shiga,近畿,JP.SH,2504,東近江,糖尿病,空腹時血糖,37859,1969,0.0520087693811247,5.2,21598,1542,0.0713954995832947,7.14,16261,427,0.0262591476538958,2.63
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,CKD,eGFR,3012,282,0.0936254980079681,9.36,1744,179,0.102637614678899,10.26,1268,103,0.0812302839116719,8.12
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,CKD,尿蛋白,35195,1092,0.0310271345361557,3.1,19162,757,0.0395052708485544,3.95,16033,335,0.0208944052890912,2.09
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,心血管,LDL,35272,9440,0.2676343842141075,26.76,19179,5121,0.2670107930549038,26.7,16093,4319,0.2683775554588952,26.84
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,心血管,中性脂肪,35280,6096,0.1727891156462585,17.28,19182,4258,0.2219789385882598,22.2,16098,1838,0.1141756739967697,11.42
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,心血管,収縮期血圧,35294,7579,0.2147390491301637,21.47,19194,4415,0.2300197978534958,23.0,16100,3164,0.1965217391304347,19.65
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,心血管,心電図,117,26,0.2222222222222222,22.22,0,0,,,117,26,0.2222222222222222,22.22
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,糖尿病,HbA1c,27499,1987,0.0722571729881086,7.23,14748,1395,0.0945890968266883,9.46,12751,592,0.0464277311583405,4.64
25,滋賀県,Shiga,近畿,JP.SH,2505,湖東,糖尿病,空腹時血糖,25840,1324,0.0512383900928792,5.12,14202,991,0.0697789043796648,6.98,11638,333,0.0286131637738443,2.86
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,CKD,eGFR,4644,429,0.0923772609819121,9.24,2917,295,0.1011312992800822,10.11,1727,134,0.0775911986103068,7.76
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,CKD,尿蛋白,35512,916,0.0257940977697679,2.58,19143,673,0.035156454056313,3.52,16369,243,0.0148451340949355,1.48
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,心血管,LDL,35580,9462,0.2659359190556492,26.59,19153,5166,0.2697227588367357,26.97,16427,4296,0.2615206671942534,26.15
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,心血管,中性脂肪,35581,6239,0.1753463927376971,17.53,19154,4355,0.2273676516654484,22.74,16427,1884,0.1146892311438485,11.47
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,心血管,収縮期血圧,35593,6921,0.1944483465850026,19.44,19164,4069,0.2123251930703402,21.23,16429,2852,0.1735954714224846,17.36
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,心血管,心電図,149,37,0.2483221476510067,24.83,0,0,,,149,37,0.2483221476510067,24.83
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,糖尿病,HbA1c,28150,1831,0.065044404973357,6.5,14798,1306,0.0882551696175158,8.83,13352,525,0.039319952067106,3.93
25,滋賀県,Shiga,近畿,JP.SH,2506,湖北,糖尿病,空腹時血糖,23675,1096,0.0462935586061246,4.63,13113,851,0.0648974300312666,6.49,10562,245,0.0231963643249384,2.32
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,CKD,eGFR,1116,107,0.0958781362007168,9.59,627,68,0.1084529505582137,10.85,489,39,0.0797546012269938,7.98
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,CKD,尿蛋白,10650,347,0.0325821596244131,3.26,5532,237,0.0428416485900216,4.28,5118,110,0.0214927706135209,2.15
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,心血管,LDL,11072,2988,0.2698699421965317,26.99,5769,1544,0.2676373721615531,26.76,5303,1444,0.2722986988497077,27.23
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,心血管,中性脂肪,11074,1985,0.1792486906266931,17.92,5772,1302,0.2255717255717255,22.56,5302,683,0.1288193134666163,12.88
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,心血管,収縮期血圧,11076,2576,0.2325749368002889,23.26,5773,1468,0.2542871990299671,25.43,5303,1108,0.2089383367904959,20.89
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,心血管,心電図,476,175,0.3676470588235294,36.76,240,94,0.3916666666666666,39.17,236,81,0.3432203389830508,34.32
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,糖尿病,HbA1c,7817,580,0.0741972623768709,7.42,3917,388,0.0990553995404646,9.91,3900,192,0.0492307692307692,4.92
25,滋賀県,Shiga,近畿,JP.SH,2507,湖西,糖尿病,空腹時血糖,7933,484,0.0610109668473465,6.1,4304,358,0.08317843866171,8.32,3629,126,0.0347203086249655,3.47
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,CKD,eGFR,1376,118,0.0857558139534883,8.58,750,77,0.1026666666666666,10.27,626,41,0.0654952076677316,6.55
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,CKD,尿蛋白,23168,536,0.0231353591160221,2.31,12438,419,0.033687087956263,3.37,10730,117,0.0109040074557315,1.09
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,心血管,LDL,23267,6294,0.2705118837838999,27.05,12443,3316,0.2664952181949691,26.65,10824,2978,0.2751293422025129,27.51
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,心血管,中性脂肪,23273,3348,0.143857689167705,14.39,12449,2431,0.1952767290545425,19.53,10824,917,0.0847191426459719,8.47
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,心血管,収縮期血圧,23277,6027,0.2589251192163939,25.89,12452,3441,0.2763411500160617,27.63,10825,2586,0.2388914549653579,23.89
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,心血管,心電図,1056,277,0.2623106060606061,26.23,565,163,0.2884955752212389,28.85,491,114,0.2321792260692464,23.22
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,糖尿病,HbA1c,18617,1296,0.0696137938443358,6.96,9714,917,0.0943998352892732,9.44,8903,379,0.0425699202516005,4.26
26,京都府,Kyoto,近畿,JP.KY,2601,丹後,糖尿病,空腹時血糖,16596,840,0.0506146059291395,5.06,8995,641,0.0712618121178432,7.13,7601,199,0.0261807656887251,2.62
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,CKD,eGFR,3614,407,0.112617598229109,11.26,2249,278,0.12361049355269,12.36,1365,129,0.0945054945054945,9.45
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,CKD,尿蛋白,41055,1483,0.0361222749969553,3.61,22438,1024,0.0456368660308405,4.56,18617,459,0.0246548853198689,2.47
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,心血管,LDL,41001,10937,0.2667495914733787,26.67,22312,5929,0.265731444962352,26.57,18689,5008,0.2679651131681738,26.8
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,心血管,中性脂肪,41216,6916,0.1677989130434782,16.78,22456,4863,0.2165568222301389,21.66,18760,2053,0.1094349680170575,10.94
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,心血管,収縮期血圧,41222,9032,0.2191063024598515,21.91,22462,5245,0.2335054759148784,23.35,18760,3787,0.201865671641791,20.19
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,心血管,心電図,1439,346,0.2404447533009034,24.04,847,215,0.2538370720188902,25.38,592,131,0.2212837837837837,22.13
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,糖尿病,HbA1c,32275,2136,0.0661812548412083,6.62,17284,1487,0.0860333256190696,8.6,14991,649,0.0432926422520178,4.33
26,京都府,Kyoto,近畿,JP.KY,2602,中丹,糖尿病,空腹時血糖,28859,1491,0.0516649918569597,5.17,16052,1163,0.0724520308995763,7.25,12807,328,0.0256109939876629,2.56
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,CKD,eGFR,2620,313,0.1194656488549618,11.95,1400,196,0.14,14.0,1220,117,0.0959016393442623,9.59
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,CKD,尿蛋白,29816,1009,0.0338408907968875,3.38,15807,682,0.0431454418928322,4.31,14009,327,0.0233421371975158,2.33
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,心血管,LDL,29887,7852,0.2627229230100043,26.27,15809,4186,0.2647858814599279,26.48,14078,3666,0.2604063077141639,26.04
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,心血管,中性脂肪,29889,4421,0.1479139482752852,14.79,15811,3085,0.1951173233824552,19.51,14078,1336,0.0948998437278022,9.49
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,心血管,収縮期血圧,29893,6258,0.2093466697889137,20.93,15815,3590,0.2269996838444514,22.7,14078,2668,0.1895155561869583,18.95
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,心血管,心電図,1217,307,0.2522596548890715,25.23,617,164,0.2658022690437601,26.58,600,143,0.2383333333333333,23.83
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,糖尿病,HbA1c,23383,1559,0.066672368814951,6.67,11695,1085,0.0927746900384779,9.28,11688,474,0.0405544147843942,4.06
26,京都府,Kyoto,近畿,JP.KY,2603,南丹,糖尿病,空腹時血糖,23468,1272,0.0542014658258053,5.42,12481,984,0.0788398365515583,7.88,10987,288,0.0262127969418403,2.62
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,CKD,eGFR,25201,2903,0.1151938415142256,11.52,14217,1779,0.1251318843637898,12.51,10984,1124,0.1023306627822287,10.23
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,CKD,尿蛋白,324239,11202,0.0345485891579976,3.45,173953,7500,0.0431150943070829,4.31,150286,3702,0.0246330330170474,2.46
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,心血管,LDL,324889,87757,0.2701137927107412,27.01,173972,47916,0.2754236313889591,27.54,150917,39841,0.2639927907392805,26.4
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,心血管,中性脂肪,325137,48664,0.1496722919876852,14.97,174119,35119,0.2016953922317495,20.17,151018,13545,0.0896912950774079,8.97
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,心血管,収縮期血圧,325295,51855,0.1594091516930786,15.94,174206,31961,0.1834667003432717,18.35,151089,19894,0.1316707371152102,13.17
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,心血管,心電図,3475,1086,0.3125179856115108,31.25,2435,709,0.291170431211499,29.12,1040,377,0.3625,36.25
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,糖尿病,HbA1c,252927,15322,0.0605787440644929,6.06,130843,11008,0.0841313635425662,8.41,122084,4314,0.0353363258084597,3.53
26,京都府,Kyoto,近畿,JP.KY,2604,京都・乙訓,糖尿病,空腹時血糖,263898,13403,0.050788562247535,5.08,143045,10467,0.0731727777971966,7.32,120853,2936,0.0242939769802983,2.43
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,CKD,eGFR,7806,905,0.1159364591339994,11.59,4690,595,0.126865671641791,12.69,3116,310,0.0994865211810012,9.95
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,CKD,尿蛋白,100566,3959,0.0393671817512877,3.94,53446,2603,0.0487033641432473,4.87,47120,1356,0.0287775891341256,2.88
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,心血管,LDL,100773,27495,0.2728409395373761,27.28,53455,14870,0.2781779066504536,27.82,47318,12625,0.2668117840990743,26.68
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,心血管,中性脂肪,100848,16243,0.1610641757893066,16.11,53505,11187,0.2090832632464255,20.91,47343,5056,0.106795091143358,10.68
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,心血管,収縮期血圧,100877,19369,0.1920061064464645,19.2,53520,11099,0.207380418535127,20.74,47357,8270,0.1746309943619739,17.46
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,心血管,心電図,1960,482,0.2459183673469387,24.59,1244,297,0.2387459807073955,23.87,716,185,0.2583798882681564,25.84
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,糖尿病,HbA1c,80895,6065,0.0749737313801841,7.5,41095,4037,0.098235795108894,9.82,39800,2028,0.0509547738693467,5.1
26,京都府,Kyoto,近畿,JP.KY,2605,山城北,糖尿病,空腹時血糖,80842,4485,0.0554785878627446,5.55,43357,3345,0.0771501718292317,7.72,37485,1140,0.0304121648659463,3.04
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,CKD,eGFR,3078,348,0.1130604288499025,11.31,1814,240,0.1323042998897464,13.23,1264,108,0.0854430379746835,8.54
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,CKD,尿蛋白,28412,836,0.0294241869632549,2.94,15654,584,0.0373067586559345,3.73,12758,252,0.0197523122746512,1.98
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,心血管,LDL,28488,7729,0.2713072170738556,27.13,15660,4378,0.2795657726692209,27.96,12828,3351,0.2612254443405051,26.12
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,心血管,中性脂肪,28509,4279,0.150092953102529,15.01,15676,3089,0.1970528195968359,19.71,12833,1190,0.0927296812904231,9.27
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,心血管,収縮期血圧,28516,4751,0.1666082199466965,16.66,15680,2830,0.180484693877551,18.05,12836,1921,0.1496572140853848,14.97
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,心血管,心電図,991,249,0.2512613521695257,25.13,558,157,0.2813620071684587,28.14,433,92,0.2124711316397228,21.25
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,糖尿病,HbA1c,22473,1466,0.0652338361589462,6.52,11738,1034,0.0880899642187766,8.81,10735,432,0.0402421984163949,4.02
26,京都府,Kyoto,近畿,JP.KY,2606,山城南,糖尿病,空腹時血糖,24434,1236,0.0505852500613898,5.06,13674,972,0.071083808688021,7.11,10760,264,0.0245353159851301,2.45
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,CKD,eGFR,29711,3840,0.12924506075191,12.92,16587,2317,0.1396877072406101,13.97,13124,1523,0.1160469369094788,11.6
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,CKD,尿蛋白,228923,7841,0.0342516916168318,3.43,122597,5236,0.042709038557224,4.27,106326,2605,0.0245001222654853,2.45
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,心血管,LDL,229256,65393,0.2852400809575321,28.52,122602,35258,0.287580953002398,28.76,106654,30135,0.2825491777148536,28.25
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,心血管,中性脂肪,229736,33494,0.1457934324616081,14.58,122898,24892,0.202541945353057,20.25,106838,8602,0.0805144237069207,8.05
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,心血管,収縮期血圧,229876,35119,0.1527736692825697,15.28,122989,21075,0.1713567880054314,17.14,106887,14044,0.1313910952688353,13.14
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,心血管,心電図,862,302,0.3503480278422274,35.03,385,169,0.4389610389610389,43.9,477,133,0.2788259958071278,27.88
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,糖尿病,HbA1c,193403,11716,0.0605781709694265,6.06,102313,8414,0.0822378387888147,8.22,91090,3302,0.0362498627730815,3.62
27,大阪府,Osaka,近畿,JP.OS,2701,豊能,糖尿病,空腹時血糖,208254,10341,0.0496557088939468,4.97,110965,7978,0.0718965439553012,7.19,97289,2363,0.0242884601547965,2.43
27,大阪府,Osaka,近畿,JP.OS,2702,三島,CKD,eGFR,17638,2123,0.1203651207619911,12.04,10350,1332,0.128695652173913,12.87,7288,791,0.1085345773874862,10.85
27,大阪府,Osaka,近畿,JP.OS,2702,三島,CKD,尿蛋白,160369,5875,0.0366342622327257,3.66,86206,3958,0.0459132774980859,4.59,74163,1917,0.0258484689130698,2.58
27,大阪府,Osaka,近畿,JP.OS,2702,三島,心血管,LDL,160514,45613,0.2841683591462427,28.42,86118,24795,0.2879189019717132,28.79,74396,20818,0.2798268724124953,27.98
27,大阪府,Osaka,近畿,JP.OS,2702,三島,心血管,中性脂肪,160928,23432,0.1456054881686219,14.56,86377,17276,0.2000069462935735,20.0,74551,6156,0.0825743450792075,8.26
27,大阪府,Osaka,近畿,JP.OS,2702,三島,心血管,収縮期血圧,160993,27517,0.1709204748032523,17.09,86429,16440,0.1902139328234736,19.02,74564,11077,0.1485569443699372,14.86
27,大阪府,Osaka,近畿,JP.OS,2702,三島,心血管,心電図,393,131,0.3333333333333333,33.33,214,69,0.322429906542056,32.24,179,62,0.3463687150837989,34.64
27,大阪府,Osaka,近畿,JP.OS,2702,三島,糖尿病,HbA1c,134440,8498,0.0632103540612912,6.32,70153,6083,0.0867104756745969,8.67,64287,2415,0.0375659153483597,3.76
27,大阪府,Osaka,近畿,JP.OS,2702,三島,糖尿病,空腹時血糖,142117,7484,0.0526608357902291,5.27,75996,5717,0.0752276435601873,7.52,66121,1767,0.0267237337608324,2.67
27,大阪府,Osaka,近畿,JP.OS,2703,北河内,CKD,eGFR,20357,2292,0.1125902637913248,11.26,11676,1469,0.1258136348064405,12.58,8681,823,0.0948047459970049,9.48
27,大阪府,Osaka,近畿,JP.OS,2703,北河内,CKD,尿蛋白,225076,9763,0.0433764595070109,4.34,120720,6394,0.0529655400927766,5.3,104356,3369,0.0322837211085131,3.23
